,KJIC,MS_Avg,TEP_average,Beta_avg,PC_IF_2.25MHz,PC_IF_3.5MHz,PC_BS,type_cw,Type
197,138.4730002048556,1.4790023513009807,-1.1796699682783662,0.0018801448398367477,77.97003569811238,313.8921567372428,-11.03393852063922,347-20,347
198,76.57004785702958,5.2867226264107465,-1.0914030977129974,0.001870222170169616,225.97236125199103,367.1676325441917,15.324020374334946,347-20,347
199,105.04703919923102,0.010203051826495413,-1.4733394562149167,0.0020449641926205964,3.040865389326428e-05,151.62996595096283,3.7013436948462015,316-0,316
200,67.82495970553167,0.010087589490769058,-1.2806056780089135,0.002809446059975112,16.544925523234816,679.8162081261543,16.899897358739853,316-20,316
201,288.63120147578974,0.03987874727124391,-1.1013207391441033,0.0016751063220193647,369.8590513949365,195.36647869464684,-7.355342893459261,347-20,347
202,83.58458204772495,0.009250000000413887,-1.3337813780291465,0.002231999605260368,126.39623682785322,930.0167392598383,7.4776053237098346,A286-20,A286
203,75.70915702423926,0.009275012650374994,-1.473869536307915,0.002585079158346487,1.51333639762902e-13,96.69599258568502,22.63199085201744,316-20,316
204,74.67092907632433,6.379923866360014,-0.8914531893666073,0.0027888532433125077,123.06735118754911,1378.4595966467202,-32.12430162528879,347-80,347
205,171.61045670568618,1.5128236840686202,-1.4761115274449947,0.0024202627793477793,140.090134916083,321.5504667128566,-9.312984652111176,A286-0,A286
206,48.01094575706951,0.009250000000000001,-1.390346101830641,0.0020483130152298638,950.6538964072864,1018.5611855159357,-1.2888953618947667,A286-20,A286
207,58.34461521880744,0.018621364116765314,-1.5402768769043347,0.002395080139146749,122.22501482927449,-6.273101820165152,-41.32239505624997,316-20,316
208,65.1029882354934,0.00925666977939079,-1.6510807175203883,0.0025784706078891824,3.3705910552522624e-08,199.48359535711228,6.6178102500020195,316-80,316
209,64.10192814155494,0.00949328422199579,-1.6499094602943545,0.002382196644656085,7.985898457092454,1017.4948903518427,-30.860604950991466,316-60,316
210,173.0271296788299,0.020048923083769758,-1.4975212088665553,0.001997275196093074,177.34740108055868,124.42859188515058,14.280399965480154,347-20,347
211,125.88975493235301,0.018557950865201806,-1.7144830439092675,0.002769607697830373,41.854151396414515,647.0359726478988,-4.572689138612525,304-0,304
212,67.544056283067,0.009476361400244729,-1.7195316026691405,0.0024930693274035458,629.3006023330215,74.52491502650443,-61.214809049930196,316-60,316
213,63.780592022312526,3.519513002647233,-1.4009840735023293,0.0024018196173255057,6.265040686540349,228.47892756120947,-38.62586871168584,316-80,316
214,117.40452459211662,3.0219171394487474,-1.479564422259727,0.0017409792979690955,173.26896541704696,198.2903551056097,-30.85091363587589,347-20,347
215,58.08608743754936,0.21774900392012406,-1.8403589947759968,0.0024929804227111405,89.24311226136825,177.97066741048485,-39.61255205536537,316-60,316
216,77.86685569362413,4.560938976306381,-0.964245542413103,0.0024505419111351596,294.93461595536274,306.7014130889184,-32.77776417517089,347-60,347
217,76.63128992571752,0.009250000000000001,-1.4898063786901976,0.0024223026415239055,312.21374194837875,681.930291638524,-21.82320145614353,A286-0,A286
218,81.04160093847177,0.018293668956200902,-1.4639301271690086,0.0023622832671174676,8.741090208844184e-07,59.1793788612556,-5.4178416644043565,316-0,316
219,87.04498626972068,6.089856076422226,-0.9202893557231502,0.0021714099486515176,43.50418461554505,220.33827052617806,-41.41109827584437,304-40,304
220,88.46433250801651,5.554285459862068,-0.7810698152555426,0.002367513753017454,154.3070632891806,212.68225644093542,-62.53658573857406,304-80,304
221,68.02346293422377,0.009250000000000001,-1.0682277895187875,0.0018288113686442953,833.0695519384291,24.796792421575645,-5.456384073376704,A286-20,A286
222,112.40876654775512,2.998821446255792,-1.2724021579614837,0.0025544055505942894,136.93042288118374,361.7931782725736,-28.850591219857343,347-60,347
223,83.39883865436197,0.009250000000000001,-1.3634639638929278,0.002137330861941445,534.7718881906887,146.3192338915093,7.493359528071256,A286-20,A286
224,116.80917143128984,0.012735008893048409,-1.2999150927103622,0.0025876002312274294,1.698834279450572e-10,191.8024390214324,29.99989336185706,316-20,316
225,108.98556960925796,6.3909789011551705,-1.1625743495576828,0.0017700942304913797,492.4634791508972,38.255121707541946,-49.34446340308415,347-20,347
226,56.238988619439155,0.00925001032024263,-1.5275925329817053,0.0024176938328818037,292.01001454579523,1070.8807303163069,-53.418222458405296,A286-80,A286
227,48.10996738242695,0.009250000000000001,-1.5458401413663152,0.0021716513360579403,1121.794015610494,1174.0834686643666,-49.20078292406673,A286-60,A286
228,43.30836922678374,0.009347523766941453,-1.6321018987848614,0.002404138516374267,321.4473065555143,989.809312791283,-38.12683560245059,A286-60,A286
229,121.1122727521588,1.1858243023243706,-1.2948419577206742,0.002547806693647006,42.31896298338744,13.820410661760633,-31.22902069334584,304-60,304
230,70.43086941175298,0.04106215942803762,-1.7752745674117447,0.0024944998328898385,75.5375743281892,1260.0115285190777,-59.78064024545641,316-60,316
231,95.94130360999159,1.9118659872890045,-1.3129969344992227,0.002631492159502524,52.547277201850285,129.00482308158345,-54.74225944142043,347-60,347
232,156.37214747361278,1.4728048071493542,-1.4239194705751044,0.0027927820292599367,136.3795794186779,222.54296354159192,0.5477061480452861,304-0,304
233,100.34837303934162,0.08111150176386525,-1.4831635949798043,0.002585985279786556,152.71872961314716,-23.603322667644903,-44.703476294145986,347-40,347
234,60.17085110067184,0.009250000000000001,-1.4811355811040607,0.002144723145355261,1052.3723352852937,1270.7730914888555,-21.90160412544638,A286-20,A286
235,93.11623471048549,0.07685627596043701,-1.2965053633262662,0.0022820200414192656,0.0036751294742253804,168.80228431214695,1.8772979457846546,304-40,304
236,124.8037212045144,0.03652813250210924,-1.5588847013644005,0.0025678332002486357,73.75632621685003,-47.671051393705085,14.033668545755287,316-20,316
237,113.36015500214863,2.3414098317906378,-1.2356957786935414,0.002504630738792682,165.13824399818026,314.77263819749624,-3.444597861629344,347-60,347
238,73.25274592954109,2.3304827652200544,-1.3671686208701355,0.002163955813674573,77.99207345716779,609.9032888109506,-5.131697244621865,304-20,304
239,92.60384070526482,2.556233514036749,-0.963342458818131,0.0026164994673126617,93.89936760992735,378.7145355583326,-68.11819438495324,347-80,347
240,74.95437176540992,0.012016417525809456,-1.5220463095657317,0.0024014822055653134,60.899779342530444,55.976184127619746,6.189513750628567,316-0,316
241,50.229031181363105,0.02310414888479314,-1.4766609805149125,0.002625743813025234,16.50239154050914,98.67772299721781,-19.833047844080234,316-40,316
242,62.066172841629644,4.1856933589997265,-1.0929260632014242,0.0019754539012649722,130.5131431261368,208.97533135520936,-16.95793296226949,304-40,304
243,60.379282742888655,0.476267563278198,-1.501214424117618,0.0026864440976091613,36.591376969828175,154.17899324137386,-6.309516538236316,316-20,316
244,101.22045061858657,0.015727362303756875,-1.305914131889129,0.0024491138131873032,141.20448224439934,-99.31982134649243,-26.357635316796088,316-0,316
245,44.53779545266597,0.5041860242696563,-1.6033902123477197,0.0027275572830343054,107.18317041294429,962.0457538869805,-68.95992254479525,316-80,316
246,58.9337416957703,0.009250000000000001,-1.4143142193178475,0.002091880147562956,319.3145734591743,168.8043063463137,-66.62254726898992,A286-80,A286
247,86.12103718690544,6.390010440024802,-0.906120379214783,0.0025215056825461726,272.9701871232942,142.70874745573693,-3.985000539557614,304-80,304
248,79.30577512761194,3.5944913112993846,-1.3189302585699576,0.0027869284480104505,40.50357435852008,60.64411190060392,30.000000118902594,304-60,304
249,86.62997705983777,0.009252713994527312,-1.25484146498225,0.0027251988140322573,1.155955075707038,88.0526199671016,-31.64822273619592,304-20,304
250,110.06011129402775,2.07347844589073,-1.2236453644001712,0.0022058868177319904,37.91507022950014,31.768713708216353,-3.7198091494272596,304-40,304
251,94.19375906832965,0.009250000000000001,-1.5804475686636072,0.0027204181712939977,211.30333767735573,155.27062533813276,29.71294852738143,316-20,316
252,113.18811543959525,1.9198573235530472,-1.4016758025921339,0.002679088117340721,141.86740321981966,364.76761679207016,-33.91698390119237,347-60,347
253,141.34405397535406,0.5657654153669648,-1.3249779719436874,0.001930032900979295,110.82142086676365,139.27682089241844,-24.338174755076746,347-20,347
254,183.7100392279541,0.009979796720184161,-1.6924293743133976,0.0025407262022998202,0.00015848233912033312,148.091535584315,0.7510119494496976,347-0,347
255,54.90760554942412,0.009250000000000001,-1.4478121375200161,0.0021603800647285723,472.32920917596357,391.2137218600818,-56.18419250289989,A286-80,A286
256,81.15836929699749,0.026899618412961658,-1.7648650939391568,0.0028574132222264933,121.38593313311874,255.62705089768673,-4.392044165056721,347-0,347
257,50.46837379823912,0.00949082810359222,-1.7350025922645727,0.002323170088316956,368.9056848900653,862.6899805525524,-42.75528882596776,A286-80,A286
258,84.34425138024075,5.85381355683602,-1.1392764484310918,0.0025556255390189833,176.05241672782134,192.75965273928705,-68.99723537735335,347-60,347
259,54.30960775133765,0.034043582527565744,-1.2586242236478153,0.0020032802305171146,650.7634775946951,1427.1972029755468,-69.00000011413492,A286-80,A286
260,73.28575027516118,0.009474917525109443,-1.0590648451704103,0.0019858200331765285,167.6609004419957,172.77397207570914,-8.381559181985002,A286-0,A286
261,52.36714902746011,0.009260387294077342,-1.5900156474028175,0.0024761943044547116,81.56929042063153,252.15506442370065,-68.4111120269777,316-80,316
262,140.10165361817704,0.009670304982088292,-1.4125500066757004,0.0026539839854634022,57.70582824158258,6.730596154851412,-15.441558386368001,316-0,316
263,155.86879255817428,0.4381032289137577,-1.3608050349993606,0.001942802073032117,183.17220330724166,277.4759741469342,-10.819182124430645,347-20,347
264,76.4096248407068,3.736842855813406,-1.023126075001099,0.0022934344108144697,143.39932922769825,118.88563328135123,-56.082252830861094,304-80,304
265,94.1497395379852,2.9258035616319593,-1.7016126741741502,0.002428649102912045,43.42858070551169,97.45408095557147,-3.634347485690185,316-80,316
266,36.261846694840514,0.09441684488286858,-1.552661986908158,0.0028368491376344436,44.782291482543016,13.930898510145823,-49.80438947345398,316-40,316
267,130.93654946740202,4.390809817465259,-1.5247301690881156,0.0019599335146635354,211.73860293613345,70.22920660421886,-7.920665744481056,304-40,304
268,496.6699336190371,0.08974381577874915,-1.662978565792035,0.0026267528408944066,7.143616619770913e-14,-101.30357566791949,7.053013842188843,347-0,347
269,62.781047108207034,0.14878700932817973,-1.4708941283632802,0.0028017655055116307,334.55541886083387,37.64984697544057,0.21972852451623837,316-20,316
270,66.35004393210838,0.40815929199298034,-1.254241320196709,0.0020936054656342726,210.89175108419352,459.9979381428522,-39.15300491250832,347-40,347
271,81.43344461766453,0.06170364569576477,-1.7961475539175913,0.0025974757321480823,76.82565131776505,108.2366756876767,-13.950401377635206,316-40,316
272,83.10499720424802,0.2855493658027912,-1.598346187866508,0.0026105580584274393,5.226389074197516,71.11127117842102,-4.643728917478416,304-0,304
273,80.55667580527312,0.013648751962626262,-1.7438137523937196,0.002641068618806821,3.4736902530148033,15.918291742781946,-9.581195636360158,316-20,316
274,77.34630385659268,2.0027924766600886,-1.0168778492382267,0.0023781762465254516,6.8925674369188075,104.4210090558004,-11.009611914894593,304-80,304
275,72.10627421884834,0.4698415406542228,-1.4489859250612998,0.0024987294661074516,1.4997953837550173e-16,811.1901567497101,-38.180880126721675,316-80,316
276,115.98482935359755,3.3113633817988988,-1.3499016954595666,0.002523364856586759,38.51067990232296,57.07744620899106,-35.73737016964349,304-20,304
277,140.8467918175871,0.2633587817776477,-1.4610821078373075,0.002120015956377704,0.00471053135831043,871.9523166594588,-38.58033786038399,347-20,347
278,51.0987850251962,0.009342389321030065,-1.5913702453804426,0.0022089937302455687,434.6141466524543,693.3568277952569,-27.765334781700833,A286-60,A286
279,85.48622389669403,0.3875474430124011,-1.38421138566188,0.002727714248204755,34.97551109253707,65.9152736142484,-35.60583886269666,316-40,316
280,199.8669377084269,0.12036588668840906,-1.6634027043060255,0.002734714387956614,23.178379203977194,-11.410179034387482,30.00000009541319,316-20,316
281,97.69547037438119,0.009299557173303203,-1.5125617139256047,0.002303560260094642,184.10166403901158,229.40719505340408,3.9203730788666853,A286-0,A286
282,74.49880237701188,0.00928844025756354,-1.6974005995997032,0.002317977115023729,341.20011953477774,166.15794380823866,-34.77950737022188,316-60,316
283,119.46171049330928,1.1058569742243707,-1.3785639438295896,0.0021633510621939535,32.33927702642925,12.655621443877294,-6.314754231725743,304-20,304
284,50.633247155281396,0.9317207190401307,-1.0927165381757917,0.0023308001953467453,200.04711396071045,211.28594993813965,-0.22610695679470894,347-80,347
285,79.94250252747143,2.8686993278288786,-1.0961305292771073,0.0024758795821603788,7.706216753562841,33.10694018694929,29.980957813647553,304-80,304
286,110.08830654175352,2.4250415228594093,-1.3919370177735881,0.0024268519467448083,14.16865381395014,91.92372184736806,-18.84995855475814,304-20,304
287,139.88811324487924,0.29189262450745407,-1.1422055182535187,0.0021746021862279826,59.74557921769613,260.1502550452803,0.7748085108701979,347-40,347
288,99.25384649953065,2.54031745456008,-1.2974457475793906,0.0021187909311291752,63.14989087268057,49.095100568834425,-22.437225081752718,304-40,304
289,107.00169139533331,6.390999753051787,-1.3602387391256385,0.002168199480307021,187.05074145633435,669.3637310431106,2.892344728755873,304-0,304
290,75.45886214827557,0.00925000001291554,-1.4061013376202767,0.0019311019114014937,872.9237840253484,254.33456965945385,-50.89288046641239,347-20,347
291,140.6765284028478,0.12432578112506845,-1.448582935405245,0.0024876472657407124,0.016272029895713736,125.04979787369093,9.955583817315077,347-0,347
292,106.89595059589935,1.8354863201725737,-1.2076140154117172,0.0021236557585173777,180.7962157578548,162.5530808032937,-2.2900371617391784,304-40,304
293,92.55234030735531,6.390944195484574,-1.0523376226730945,0.0025766703551840216,2.115159648948983e-09,240.49554273481692,4.358505561487675,347-80,347
294,89.25808353179981,5.267102663626367,-1.2117486350480284,0.002429333140810624,16.945131046345868,20.885983267397933,-17.15132328711393,316-0,316
295,74.98465036605094,0.10185318194890347,-1.5432500193535592,0.0026910470893532967,190.00377054565251,82.59041166351884,-21.907231856146083,316-20,316
296,268.66579357723225,1.0628229319024793,-1.2576483862834014,0.0029529802704051,5.920808624449168e-10,-95.28109508467392,-11.877043429065218,304-60,304
297,97.50289570534633,1.495703906021663,-1.521318762876177,0.002825134435738788,62.05783319276903,-9.052344640653956,0.5695915354008747,304-0,304
298,136.1588444047203,3.999240345574026,-1.2904618040301465,0.002386462535481751,42.34416478519619,116.4059919620718,-7.599078610712688,316-0,316
299,55.334943072362854,0.009250000000009827,-1.6989597938683507,0.0025984491062736943,291.5107541569056,153.07278486677646,-54.158481372651835,316-80,316
300,171.81568261853533,2.2474924349498595,-1.2346548589671222,0.0017689397524546758,361.55551752796373,301.43537586260567,-56.165086032515745,347-20,347
301,179.85041453355376,0.010461936803987017,-1.224519559953631,0.002295064029232924,9.112279789339527e-09,-1.2745358220936964,19.487649040376088,347-0,347
302,47.69947233179986,0.009250000000000001,-1.423074202047703,0.0026959959113226186,109.77842215533583,111.77604954522045,-12.027108537681192,316-20,316
303,79.08784436809555,4.369038443053512,-0.8594586878648645,0.002519787001044626,71.83717318388378,182.87561210119856,-27.10290480209607,347-80,347
304,120.43748186043851,0.012175001627110169,-1.512333518291592,0.0024814526851819818,122.92414079826919,262.80338895936836,-3.005556352884735,304-60,304
305,64.89375116263646,2.7872462330486787,-1.1242959278309081,0.002381936149393204,31.610836957038355,818.6160230425836,-12.364036146068852,347-80,347
306,90.35177114715081,0.07798759936065824,-1.446700470705923,0.0023169191800702926,7.619812448922149e-22,-9.31848785387669,1.4370830914938288,316-0,316
307,97.26368208994323,0.8866902447685622,-1.7526135700606829,0.0025161189420064576,4.065608194977453e-18,170.92367951219845,24.73115591578669,304-60,304
308,140.6234545146669,1.5017219661370527,-1.6809640112135085,0.002536280603380988,125.6378842673004,347.7246373399168,29.99998608885404,347-40,347
309,97.42640628134838,0.3447475669680293,-1.609799753810891,0.002618488252452117,22.54566039813803,-52.492031021857514,-18.247247893563532,316-40,316
310,143.22143381061696,0.09294586428451321,-1.7268220750679124,0.0025290978391674457,1.509332315561299e-12,270.8123608971325,15.308214262180865,304-0,304
311,95.0458540493185,0.015577693938543663,-1.3924736769462098,0.0027472491101150874,154.9131760323369,87.68682685856939,-6.8859815186369175,304-60,304
312,93.67869445153765,0.4048518817507131,-1.6401087977131807,0.0023864830371762517,103.98768089083177,92.58640509311329,-10.091067572992811,316-80,316
313,123.36852861324543,0.5129549976831835,-1.4923617429995946,0.002695153146157201,5.802558726214062e-11,66.10249747168959,-5.185348551553307,347-0,347
314,196.56232232336856,0.01485069564510329,-1.5754373081299247,0.00239345900056968,2.565224591730423e-11,54.69042549648677,25.235143424589484,347-0,347
315,121.74612202598315,0.010608326713482878,-1.474630607981868,0.002098658857134907,21.390823593412495,-100.2371120817817,-13.684287101147566,316-0,316
316,127.36815043640449,1.6193314804733558,-1.224822478014792,0.001654771682175966,175.1352588128597,329.044432954189,-39.51646284536889,347-20,347
317,32.09252950988944,0.009250000000000001,-1.4170740596677094,0.0021766842793209313,871.6082560011763,1149.8301704943776,-38.04720128670157,A286-60,A286
318,71.54224252906003,1.9296801734099691,-1.3474845891661673,0.002125303924485237,480.89433433898597,359.3634359921823,-42.299098277701184,A286-80,A286
319,82.41692179269467,0.009250000000000001,-1.3031653197083963,0.0019016253095853598,693.8786275014724,871.3098874618056,15.611113697941757,A286-20,A286
320,98.93140036324053,0.00928395230307486,-1.7252263872794154,0.00195662128030288,7.225101611714895e-16,187.31734215225444,-30.424794748553133,316-60,316
321,63.645721726771384,6.34591225920496,-0.9005805493603194,0.0026597400614061994,106.90097163675428,1260.6620607164448,-14.490735408338095,347-80,347
322,77.04632844565543,0.6985739305577437,-1.002894526883835,0.0023313687189175656,0.18215384468353557,1158.6680102741886,-6.003074937345804,304-80,304
323,52.39403101652091,0.06621250621035765,-1.1544194655132756,0.0020513978322426567,347.6242944829334,264.0288241964353,-28.172981136817754,304-40,304
324,139.20138661423107,0.8569935978067613,-1.418733138822095,0.0020324869662813696,45.296529605014136,-15.347180846361681,1.2749870498839009,304-20,304
325,102.38088064561231,0.02145636709289407,-1.7577864509096783,0.0022885582743312417,0.8114586428508664,48.24595876243842,-30.77948327060534,316-0,316
326,120.57457946734121,0.052739100678224134,-1.5634022228054494,0.0023622989476717016,323.82541397455014,124.83344009731357,9.309215088842691,304-0,304
327,73.81542180576872,2.1693608334632986,-1.5713956038506272,0.0026121604494868628,115.6967007714708,262.8458554283253,-62.43455874463368,316-60,316
328,329.9940229254736,0.009269566889162558,-1.7190976582916502,0.002533041798942654,124.58116450213925,-36.82439494277091,6.161878875845151,347-0,347
329,51.251831062286826,2.721173385661403,-1.356205775997465,0.0021639099754098626,229.2789719107525,265.50263575653236,-11.426808377442358,347-60,347
330,60.80961373809358,6.308489043694925,-1.1636426195308032,0.0023625621981900736,210.39383791477573,609.8425564269862,-63.937400985124995,304-80,304
331,49.383920072118556,0.04083655535782533,-1.267706060388581,0.0025955649227436548,501.4590489238665,331.97766549355987,-64.52263160633724,316-80,316
332,77.88787091444784,0.009319214031834042,-1.3063974358843737,0.0024277980737125527,0.0008585494605872683,114.43403455936775,11.660698519147292,316-0,316
333,42.252167083374246,0.009250014179398528,-1.3968257715543848,0.002194405076858229,809.1465837546939,797.4554518997904,-58.574718677404945,A286-60,A286
334,61.824561656112586,0.009265964967395244,-1.6400800695135946,0.00246850528400903,996.6456466375108,818.2399613361022,-37.84451798596037,A286-60,A286
335,85.2634978408456,5.075476056283036,-1.1220392274581825,0.002796569594071167,165.64400069240654,82.44417620182182,-38.06324459854129,304-80,304
336,68.12472157459568,0.7554174854975133,-1.39143251548321,0.001977853900305055,431.13774500234774,236.2259069237726,-62.45265527404587,A286-80,A286
337,59.92687774270637,5.953801996623353,-1.1660422317797106,0.0022746984636079614,223.8956922531632,238.67393379512646,-41.90724091573644,304-80,304
338,86.06113102464415,0.009250000000000001,-1.6181881487594039,0.0025997570965638796,4.365774463595385e-08,-48.236170553040125,-4.200800419509733,316-20,316
339,74.86929126244908,0.009250000000000001,-1.3789198526343556,0.0018558238231922617,633.8081906447876,935.1944987689731,1.233647663789906,A286-20,A286
340,78.32063583368847,0.29675730879304163,-1.5628910650507561,0.0026661660349190266,4.478949928506217,105.28154965777293,29.999948212116646,316-20,316
341,21.25443061099596,0.009250023621685935,-1.4116244569273717,0.0020284749935453226,955.3394696099539,1009.8635608683051,-41.16022915042941,A286-60,A286
342,88.00957008169857,5.9216644123061934,-1.0695794990266285,0.0021190178733049778,34.615685990757825,-18.313351159358177,-48.718711136399364,304-40,304
343,93.80269298226588,0.010897448386746294,-1.584812690503755,0.0027052886929071623,0.03226223956218616,55.37300270732737,-7.227597886925226,316-0,316
344,197.55780324311957,0.49052158796149536,-1.3693710997725768,0.002627322746423968,26.979554531031475,-39.129949061647125,6.247582280899088,304-60,304
345,102.10178894986245,2.048966251735894,-1.4515501740076235,0.002816490612475502,29.32796481510883,98.4192890237218,1.67136545362602,316-20,316
346,90.89270830917926,2.933897463890991,-1.4414522102430898,0.0018802444675786371,127.71969478666205,263.02976675112967,-22.280473553586695,304-40,304
347,124.86620126458327,0.00933335368294432,-1.2996167727779406,0.0026862714834388723,7.689488318319553,-34.646615376250935,18.50124446394351,316-20,316
348,87.03523571422024,0.21101177433967216,-1.5354176651920342,0.0025142906541497636,44.92525772493228,305.62060393941584,-16.33648461577647,347-40,347
349,121.19131190581047,2.920462109498633,-1.2191320575250184,0.002296917635840876,16.06942957199062,54.59044172169524,-4.493278899391626,304-40,304
350,128.67102223182832,3.420791985828333,-1.4173793827589354,0.0023260965146431195,41.746945659980774,1113.1554665964818,0.8750177259930645,304-80,304
351,52.41936118016419,0.009250000000000001,-1.3046536662436052,0.0017262150685056273,992.3445065425333,1496.7318056123438,-16.834844285670243,A286-20,A286
352,76.06872394972089,1.9118625539719736,-1.3459879433860582,0.0024141136291977415,386.6792062306715,252.18431076574907,-38.93223229708461,347-40,347
353,588.724105877583,6.390999999999276,-1.4831833787358113,0.002668899604745151,2.7329201677301834e-13,-128.29580354644818,27.427336799688465,304-0,304
354,78.00431075840189,0.05106421888770089,-1.7231091128745835,0.0028163425488616405,125.99050563558582,178.2539885354879,-35.9251838854136,316-60,316
355,69.89758933853221,0.11730941554864052,-1.3345234973792994,0.0024523290253328643,127.55047464383159,24.486089427586904,10.3184312116074,304-60,304
356,53.09750453139512,0.0092500000000455,-1.4395473049781446,0.0019952601180996377,898.1884832393703,1364.1766785950558,-0.06103186175546327,A286-20,A286
357,63.53325776291299,1.2611114674332475,-1.1933162027388757,0.0024375279779542893,85.02869234497358,64.4559126582522,-17.423077482274277,304-80,304
358,82.52799675561099,0.009806413972596847,-1.3586770803849026,0.002311838196912047,224.02459217525583,229.3227347988019,-34.44214176390851,347-40,347
359,61.70896082850735,6.390998749423157,-0.8900492165699462,0.002684833010901042,152.50963697864472,233.7111341676412,-27.760963863841262,347-80,347
360,104.04801197073736,2.0628244104588545,-1.357636093678836,0.0021280319823154662,426.73011490671036,403.69868468215566,2.2031076415449498,347-40,347
361,77.75327555649014,0.691561231110183,-0.7906045192026677,0.0025094899591505777,342.3072821893316,89.30249593254788,-38.85876426988125,347-80,347
362,95.8132014526747,6.390839577453676,-1.408289019325774,0.002543116317761057,56.041789650997885,119.19448985615347,10.465804656454186,316-20,316
363,85.31655100300463,6.390999855814729,-1.270021939043819,0.0021678203880376424,42.833990359682566,111.6786842859176,-0.5827513178957808,347-40,347
364,78.30293060072592,0.012732927090709544,-1.7595551443164092,0.002600462948819775,1.8483410776772166e-06,65.54529763355305,29.631827913990325,316-80,316
365,131.21283808432077,1.5557219109107283,-1.3134572314307043,0.0026286183980796644,15.424969475034949,-51.132263689347866,-4.862962539080293,304-0,304
366,125.77833724764122,0.040515853441293825,-1.3154437495789562,0.002827634125877035,167.90316533514863,62.70403576140376,4.666530247445817,347-0,347
367,62.87056680548459,4.559987102800099,-0.988205401284227,0.002613991018169444,149.02334928776085,334.19363487050214,-20.205175105898878,347-60,347
368,105.99102553127912,5.596219125128833,-1.0594615275618295,0.0024416431897398808,36.394699544795685,159.45507686378795,-68.93741508598555,304-80,304
369,79.35563515488452,4.45533235616554,-0.974881898264075,0.0024465476860755495,88.40368258057946,252.4074773121546,-29.482358847777796,304-80,304
370,64.17417891837839,0.01283305140771636,-1.6163112222118723,0.0025622717072643626,4.878554706586355e-05,137.81069981477384,-49.055010317158576,316-40,316
371,104.6961204429702,1.5164181750516037,-1.54796398683562,0.002856797937765213,3.5682949547974906e-10,127.61165889116045,9.872448149907793,304-60,304
372,95.73824720810968,0.11061756823667249,-1.4315558739321597,0.0019154740092019729,134.4691373759346,303.6949671566002,-24.647880720501455,347-20,347
373,83.66219857550489,2.9987809829355165,-1.1861287887998853,0.002172322674983219,335.7312300333218,263.4042369747411,11.12640036029384,347-40,347
374,52.90328434211946,6.391,-1.2648592535898937,0.0025168415361579294,140.26361186959798,369.8373178770993,11.22648331320789,304-80,304
375,102.45590815022699,4.140108200016933,-1.6402629600167338,0.0021580555230115996,190.84851180234887,87.78629668404588,-11.245997686978061,347-40,347
376,65.20655794346271,0.009551699143865793,-1.3745254293717137,0.0021495044691734726,254.06366272316322,599.2901815062878,-5.698794913955496,A286-20,A286
377,60.511724816617736,0.23757457287172362,-1.7357197904874717,0.0020799127174877144,128.96389120982874,310.95790380215135,-43.5231503974978,316-60,316
378,78.78516359136901,0.009250037967833096,-1.2722530112423747,0.002392097351474632,461.21210378102995,115.87594796776582,14.541110863280107,A286-20,A286
379,125.47612193913022,0.11700383263568637,-1.6802034028488904,0.0028232753725716815,3.9564335899328498,26.18216718492431,-18.56913120541429,316-40,316
380,80.41502206661544,0.1260892745443853,-1.5264054412599495,0.0022234330053763477,193.5795462815873,127.50288920909881,-35.65032002647825,316-60,316
381,78.26962824133072,0.11517565416928269,-1.6513663564030518,0.002742610670535284,0.10295386826921861,649.5911682212108,-39.76738015715647,304-0,304
382,62.3228024636891,0.009250046600396966,-1.3627689825185934,0.002103294350647939,467.5554641194159,952.4318369892643,-16.525894128509638,A286-20,A286
383,207.29697084304786,0.11166045902306582,-1.3815426609485464,0.0017250276452061043,28.707331977406326,366.1552199196027,-19.842609311292108,347-20,347
384,30.115465942356533,0.009250000000000001,-1.4261366225538745,0.0018911693701544848,614.2895096577008,253.25409063797846,-44.95454938281679,A286-80,A286
385,74.59706227482455,2.8060885122651555,-1.1723177115393124,0.00252977065112611,154.03364559276085,277.92653888082145,-9.638240349535781,304-80,304
386,23.001458109813363,0.009250000000000001,-1.2836751281891314,0.001986890754218143,833.9960832149859,1777.0279292214482,-23.874403962920383,A286-60,A286
387,78.70711565553448,0.044350593034250416,-1.6783992239170562,0.002495317192189121,15.83053837654925,33.51269754405021,10.240067932921125,316-20,316
388,67.42228210266704,0.11755395642492886,-1.2790019350411976,0.002637292141343655,0.38019193811561075,90.97389474412262,-1.0525320717299174,316-20,316
389,83.2074663595515,0.05508145197961022,-1.7440401063327262,0.002276819306982394,91.06924379632208,78.25520042161168,-64.97104387843125,316-80,316
390,130.1945566597342,0.010425556980105177,-1.5249213414069538,0.0019337854297706426,1.3260449581408726,893.5640942295229,-52.9976927760278,347-20,347
391,144.23689786101914,0.19688189225283173,-1.3020069199457098,0.0018835911043964288,137.95571616216645,440.1811029593816,-45.39942353361229,347-20,347
392,85.91085599807771,0.09284013944884606,-1.7734788152596548,0.0028778454624109927,17.29533478792896,-18.871777723232157,29.88729699751222,316-40,316
393,87.24510430393316,3.909339286162291,-1.2840764283321198,0.002650473382606812,61.39028885471857,199.2803190243472,29.928229259232946,304-80,304
394,51.16345088388092,6.390999999995394,-0.8967052072452335,0.002595919781237979,128.23106822406993,322.3170840153555,-45.79002428862319,347-80,347
395,44.010097927720494,0.009250000000000005,-1.1744460490538748,0.002327420747898219,722.6829360606959,1017.9664688894161,-48.65995982022234,A286-60,A286
